Time(s),Vin(V),Vout(V)
-4.651000E-005,-1.07758e+01,-8.63497e+00
-4.648000E-005,-1.07758e+01,-8.83597e+00
-4.645000E-005,-1.07758e+01,-8.83597e+00
-4.642000E-005,-1.07758e+01,-8.83597e+00
-4.639000E-005,-1.03738e+01,-8.83597e+00
-4.636000E-005,-1.03738e+01,-8.83597e+00
-4.633000E-005,-1.07758e+01,-8.83597e+00
-4.630000E-005,-1.07758e+01,-8.83597e+00
-4.627000E-005,-1.07758e+01,-9.03698e+00
-4.624000E-005,-1.03738e+01,-8.83597e+00
-4.621000E-005,-1.07758e+01,-8.83597e+00
-4.618000E-005,-1.03738e+01,-9.03698e+00
-4.615000E-005,-1.07758e+01,-8.83597e+00
-4.612000E-005,-1.07758e+01,-8.83597e+00
-4.609000E-005,-1.07758e+01,-8.83597e+00
-4.606000E-005,-1.03738e+01,-8.83597e+00
-4.603000E-005,-1.07758e+01,-8.83597e+00
-4.600000E-005,-1.07758e+01,-8.83597e+00
-4.597000E-005,-1.11778e+01,-8.83597e+00
-4.594000E-005,-1.07758e+01,-8.83597e+00
-4.591000E-005,-1.07758e+01,-8.83597e+00
-4.588000E-005,-1.07758e+01,-8.83597e+00
-4.585000E-005,-1.03738e+01,-8.83597e+00
-4.582000E-005,-1.07758e+01,-8.83597e+00
-4.579000E-005,-1.07758e+01,-8.83597e+00
-4.576000E-005,-1.03738e+01,-8.63497e+00
-4.573000E-005,-1.07758e+01,-8.83597e+00
-4.570000E-005,-1.07758e+01,-8.83597e+00
-4.567000E-005,-1.07758e+01,-8.83597e+00
-4.564000E-005,-1.07758e+01,-8.83597e+00
-4.561000E-005,-1.07758e+01,-8.83597e+00
-4.558000E-005,-1.07758e+01,-8.83597e+00
-4.555000E-005,-1.03738e+01,-8.83597e+00
-4.552000E-005,-1.07758e+01,-8.83597e+00
-4.549000E-005,-1.03738e+01,-8.83597e+00
-4.546000E-005,-1.07758e+01,-8.83597e+00
-4.543000E-005,-1.07758e+01,-8.83597e+00
-4.540000E-005,-1.11778e+01,-8.83597e+00
-4.537000E-005,-1.03738e+01,-8.83597e+00
-4.534000E-005,-1.03738e+01,-8.83597e+00
-4.531000E-005,-1.03738e+01,-9.03698e+00
-4.528000E-005,-1.03738e+01,-8.83597e+00
-4.525000E-005,-1.03738e+01,-8.83597e+00
-4.522000E-005,-1.07758e+01,-8.63497e+00
-4.519000E-005,-1.07758e+01,-8.83597e+00
-4.516000E-005,-1.03738e+01,-8.83597e+00
-4.513000E-005,-1.07758e+01,-8.83597e+00
-4.510000E-005,-1.07758e+01,-8.83597e+00
-4.507000E-005,-1.07758e+01,-8.83597e+00
-4.504000E-005,-1.07758e+01,-8.83597e+00
-4.501000E-005,-1.07758e+01,-8.83597e+00
-4.498000E-005,-1.07758e+01,-8.83597e+00
-4.495000E-005,-1.07758e+01,-8.83597e+00
-4.492000E-005,-1.07758e+01,-8.63497e+00
-4.489000E-005,-1.07758e+01,-8.83597e+00
-4.486000E-005,-1.03738e+01,-8.83597e+00
-4.483000E-005,-1.03738e+01,-8.63497e+00
-4.480000E-005,-1.07758e+01,-8.63497e+00
-4.477000E-005,-1.07758e+01,-8.83597e+00
-4.474000E-005,-1.07758e+01,-8.83597e+00
-4.471000E-005,-1.03738e+01,-8.83597e+00
-4.468000E-005,-1.07758e+01,-8.83597e+00
-4.465000E-005,-1.07758e+01,-8.83597e+00
-4.462000E-005,-1.03738e+01,-8.63497e+00
-4.459000E-005,-1.07758e+01,-8.83597e+00
-4.456000E-005,-1.11778e+01,-9.03698e+00
-4.453000E-005,-1.07758e+01,-8.83597e+00
-4.450000E-005,-1.03738e+01,-8.63497e+00
-4.447000E-005,-1.07758e+01,-8.83597e+00
-4.444000E-005,-1.07758e+01,-8.83597e+00
-4.441000E-005,-1.07758e+01,-8.83597e+00
-4.438000E-005,-1.07758e+01,-8.83597e+00
-4.435000E-005,-1.07758e+01,-8.83597e+00
-4.432000E-005,-1.03738e+01,-8.83597e+00
-4.429000E-005,-1.03738e+01,-8.83597e+00
-4.426000E-005,-1.03738e+01,-8.83597e+00
-4.423000E-005,-1.07758e+01,-8.63497e+00
-4.420000E-005,-1.03738e+01,-8.63497e+00
-4.417000E-005,-1.07758e+01,-9.03698e+00
-4.414000E-005,-1.07758e+01,-8.83597e+00
-4.411000E-005,-1.03738e+01,-8.83597e+00
-4.408000E-005,-1.07758e+01,-8.83597e+00
-4.405000E-005,-1.07758e+01,-8.83597e+00
-4.402000E-005,-1.07758e+01,-8.63497e+00
-4.399000E-005,-1.03738e+01,-8.83597e+00
-4.396000E-005,-1.07758e+01,-8.83597e+00
-4.393000E-005,-1.07758e+01,-8.83597e+00
-4.390000E-005,-1.03738e+01,-8.63497e+00
-4.387000E-005,-1.07758e+01,-8.83597e+00
-4.384000E-005,-1.07758e+01,-8.83597e+00
-4.381000E-005,-1.03738e+01,-8.83597e+00
-4.378000E-005,-1.03738e+01,-8.83597e+00
-4.375000E-005,-1.03738e+01,-8.63497e+00
-4.372000E-005,-1.07758e+01,-8.83597e+00
-4.369000E-005,-1.07758e+01,-8.63497e+00
-4.366000E-005,-1.07758e+01,-8.63497e+00
-4.363000E-005,-1.07758e+01,-8.83597e+00
-4.360000E-005,-1.07758e+01,-8.63497e+00
-4.357000E-005,-1.07758e+01,-8.83597e+00
-4.354000E-005,-1.03738e+01,-8.83597e+00
-4.351000E-005,-1.03738e+01,-8.83597e+00
-4.348000E-005,-1.03738e+01,-8.83597e+00
-4.345000E-005,-1.03738e+01,-8.83597e+00
-4.342000E-005,-1.03738e+01,-8.83597e+00
-4.339000E-005,-1.03738e+01,-8.63497e+00
-4.336000E-005,-1.07758e+01,-8.83597e+00
-4.333000E-005,-1.07758e+01,-8.83597e+00
-4.330000E-005,-1.03738e+01,-8.63497e+00
-4.327000E-005,-1.07758e+01,-8.63497e+00
-4.324000E-005,-1.03738e+01,-8.63497e+00
-4.321000E-005,-1.07758e+01,-8.63497e+00
-4.318000E-005,-1.07758e+01,-8.83597e+00
-4.315000E-005,-1.07758e+01,-8.63497e+00
-4.312000E-005,-1.03738e+01,-8.63497e+00
-4.309000E-005,-1.07758e+01,-8.83597e+00
-4.306000E-005,-1.03738e+01,-8.63497e+00
-4.303000E-005,-1.03738e+01,-8.83597e+00
-4.300000E-005,-1.07758e+01,-8.83597e+00
-4.297000E-005,-1.07758e+01,-8.83597e+00
-4.294000E-005,-1.07758e+01,-8.63497e+00
-4.291000E-005,-1.03738e+01,-8.63497e+00
-4.288000E-005,-1.03738e+01,-8.83597e+00
-4.285000E-005,-1.03738e+01,-8.63497e+00
-4.282000E-005,-1.07758e+01,-8.83597e+00
-4.279000E-005,-1.03738e+01,-8.63497e+00
-4.276000E-005,-1.07758e+01,-8.83597e+00
-4.273000E-005,-1.07758e+01,-8.63497e+00
-4.270000E-005,-1.07758e+01,-8.63497e+00
-4.267000E-005,-1.03738e+01,-8.63497e+00
-4.264000E-005,-1.03738e+01,-8.63497e+00
-4.261000E-005,-1.03738e+01,-8.83597e+00
-4.258000E-005,-1.03738e+01,-8.83597e+00
-4.255000E-005,-1.03738e+01,-8.63497e+00
-4.252000E-005,-1.07758e+01,-8.83597e+00
-4.249000E-005,-1.07758e+01,-8.63497e+00
-4.246000E-005,-1.07758e+01,-8.83597e+00
-4.243000E-005,-1.07758e+01,-8.63497e+00
-4.240000E-005,-1.07758e+01,-8.83597e+00
-4.237000E-005,-1.03738e+01,-8.83597e+00
-4.234000E-005,-1.07758e+01,-8.63497e+00
-4.231000E-005,-1.07758e+01,-8.63497e+00
-4.228000E-005,-1.03738e+01,-8.63497e+00
-4.225000E-005,-1.03738e+01,-8.83597e+00
-4.222000E-005,-1.03738e+01,-8.63497e+00
-4.219000E-005,-1.03738e+01,-8.83597e+00
-4.216000E-005,-1.03738e+01,-8.63497e+00
-4.213000E-005,-1.07758e+01,-8.63497e+00
-4.210000E-005,-1.03738e+01,-8.63497e+00
-4.207000E-005,-1.03738e+01,-8.83597e+00
-4.204000E-005,-1.03738e+01,-8.63497e+00
-4.201000E-005,-1.07758e+01,-8.63497e+00
-4.198000E-005,-1.07758e+01,-8.63497e+00
-4.195000E-005,-1.07758e+01,-8.63497e+00
-4.192000E-005,-1.07758e+01,-8.63497e+00
-4.189000E-005,-1.07758e+01,-8.83597e+00
-4.186000E-005,-1.03738e+01,-8.63497e+00
-4.183000E-005,-1.03738e+01,-8.63497e+00
-4.180000E-005,-1.03738e+01,-8.63497e+00
-4.177000E-005,-1.03738e+01,-8.83597e+00
-4.174000E-005,-1.07758e+01,-8.63497e+00
-4.171000E-005,-1.07758e+01,-8.63497e+00
-4.168000E-005,-1.07758e+01,-8.83597e+00
-4.165000E-005,-1.03738e+01,-8.83597e+00
-4.162000E-005,-1.03738e+01,-8.63497e+00
-4.159000E-005,-1.03738e+01,-8.83597e+00
-4.156000E-005,-1.07758e+01,-8.63497e+00
-4.153000E-005,-1.03738e+01,-8.63497e+00
-4.150000E-005,-1.03738e+01,-8.63497e+00
-4.147000E-005,-1.03738e+01,-8.83597e+00
-4.144000E-005,-1.07758e+01,-8.63497e+00
-4.141000E-005,-1.07758e+01,-8.63497e+00
-4.138000E-005,-1.03738e+01,-8.63497e+00
-4.135000E-005,-1.03738e+01,-8.63497e+00
-4.132000E-005,-1.07758e+01,-8.63497e+00
-4.129000E-005,-1.07758e+01,-8.63497e+00
-4.126000E-005,-1.07758e+01,-8.63497e+00
-4.123000E-005,-1.03738e+01,-8.63497e+00
-4.120000E-005,-1.07758e+01,-8.63497e+00
-4.117000E-005,-1.07758e+01,-8.83597e+00
-4.114000E-005,-1.03738e+01,-8.63497e+00
-4.111000E-005,-1.03738e+01,-8.63497e+00
-4.108000E-005,-1.03738e+01,-8.83597e+00
-4.105000E-005,-1.03738e+01,-8.83597e+00
-4.102000E-005,-1.03738e+01,-8.63497e+00
-4.099000E-005,-1.03738e+01,-8.63497e+00
-4.096000E-005,-1.03738e+01,-8.83597e+00
-4.093000E-005,-1.03738e+01,-8.63497e+00
-4.090000E-005,-1.07758e+01,-8.63497e+00
-4.087000E-005,-1.03738e+01,-8.63497e+00
-4.084000E-005,-1.03738e+01,-8.63497e+00
-4.081000E-005,-9.97176e+00,-8.83597e+00
-4.078000E-005,-1.03738e+01,-8.63497e+00
-4.075000E-005,-1.03738e+01,-8.63497e+00
-4.072000E-005,-1.07758e+01,-8.63497e+00
-4.069000E-005,-1.03738e+01,-8.63497e+00
-4.066000E-005,-1.07758e+01,-8.63497e+00
-4.063000E-005,-1.07758e+01,-8.63497e+00
-4.060000E-005,-1.03738e+01,-8.63497e+00
-4.057000E-005,-9.97176e+00,-8.63497e+00
-4.054000E-005,-1.03738e+01,-8.63497e+00
-4.051000E-005,-1.03738e+01,-8.83597e+00
-4.048000E-005,-1.07758e+01,-8.63497e+00
-4.045000E-005,-1.07758e+01,-8.63497e+00
-4.042000E-005,-1.07758e+01,-8.63497e+00
-4.039000E-005,-1.03738e+01,-8.63497e+00
-4.036000E-005,-1.03738e+01,-8.63497e+00
-4.033000E-005,-1.07758e+01,-8.63497e+00
-4.030000E-005,-1.07758e+01,-8.63497e+00
-4.027000E-005,-1.03738e+01,-8.63497e+00
-4.024000E-005,-1.03738e+01,-8.63497e+00
-4.021000E-005,-1.07758e+01,-8.43396e+00
-4.018000E-005,-9.97176e+00,-8.83597e+00
-4.015000E-005,-1.03738e+01,-8.63497e+00
-4.012000E-005,-1.03738e+01,-8.63497e+00
-4.009000E-005,-1.03738e+01,-8.63497e+00
-4.006000E-005,-1.03738e+01,-8.63497e+00
-4.003000E-005,-1.03738e+01,-8.63497e+00
-4.000000E-005,-1.07758e+01,-8.63497e+00
-3.997000E-005,-1.07758e+01,-8.43396e+00
-3.994000E-005,-1.07758e+01,-8.83597e+00
-3.991000E-005,-1.03738e+01,-8.43396e+00
-3.988000E-005,-1.03738e+01,-8.83597e+00
-3.985000E-005,-1.07758e+01,-8.63497e+00
-3.982000E-005,-1.07758e+01,-8.63497e+00
-3.979000E-005,-1.07758e+01,-8.63497e+00
-3.976000E-005,-1.03738e+01,-8.63497e+00
-3.973000E-005,-1.03738e+01,-8.83597e+00
-3.970000E-005,-1.07758e+01,-8.63497e+00
-3.967000E-005,-1.03738e+01,-8.63497e+00
-3.964000E-005,-1.03738e+01,-8.63497e+00
-3.961000E-005,-1.03738e+01,-8.63497e+00
-3.958000E-005,-1.07758e+01,-8.43396e+00
-3.955000E-005,-1.03738e+01,-8.43396e+00
-3.952000E-005,-1.03738e+01,-8.63497e+00
-3.949000E-005,-1.07758e+01,-8.63497e+00
-3.946000E-005,-1.03738e+01,-8.63497e+00
-3.943000E-005,-1.07758e+01,-8.63497e+00
-3.940000E-005,-1.03738e+01,-8.63497e+00
-3.937000E-005,-1.03738e+01,-8.63497e+00
-3.934000E-005,-1.03738e+01,-8.63497e+00
-3.931000E-005,-9.97176e+00,-8.63497e+00
-3.928000E-005,-1.03738e+01,-8.63497e+00
-3.925000E-005,-1.03738e+01,-8.63497e+00
-3.922000E-005,-1.03738e+01,-8.43396e+00
-3.919000E-005,-1.07758e+01,-8.63497e+00
-3.916000E-005,-1.03738e+01,-8.63497e+00
-3.913000E-005,-1.03738e+01,-8.63497e+00
-3.910000E-005,-1.07758e+01,-8.63497e+00
-3.907000E-005,-1.07758e+01,-8.63497e+00
-3.904000E-005,-1.03738e+01,-8.63497e+00
-3.901000E-005,-1.03738e+01,-8.63497e+00
-3.898000E-005,-1.07758e+01,-8.43396e+00
-3.895000E-005,-1.03738e+01,-8.63497e+00
-3.892000E-005,-9.97176e+00,-8.63497e+00
-3.889000E-005,-1.07758e+01,-8.63497e+00
-3.886000E-005,-1.07758e+01,-8.63497e+00
-3.883000E-005,-1.07758e+01,-8.43396e+00
-3.880000E-005,-1.03738e+01,-8.63497e+00
-3.877000E-005,-9.97176e+00,-8.83597e+00
-3.874000E-005,-1.03738e+01,-8.43396e+00
-3.871000E-005,-1.07758e+01,-8.63497e+00
-3.868000E-005,-1.03738e+01,-8.63497e+00
-3.865000E-005,-1.03738e+01,-8.43396e+00
-3.862000E-005,-1.03738e+01,-8.63497e+00
-3.859000E-005,-1.07758e+01,-8.63497e+00
-3.856000E-005,-1.03738e+01,-8.63497e+00
-3.853000E-005,-1.03738e+01,-8.63497e+00
-3.850000E-005,-1.03738e+01,-8.63497e+00
-3.847000E-005,-1.03738e+01,-8.43396e+00
-3.844000E-005,-1.03738e+01,-8.43396e+00
-3.841000E-005,-9.97176e+00,-8.43396e+00
-3.838000E-005,-1.07758e+01,-8.43396e+00
-3.835000E-005,-1.03738e+01,-8.43396e+00
-3.832000E-005,-1.03738e+01,-8.43396e+00
-3.829000E-005,-1.03738e+01,-8.83597e+00
-3.826000E-005,-1.03738e+01,-8.63497e+00
-3.823000E-005,-1.03738e+01,-8.63497e+00
-3.820000E-005,-1.03738e+01,-8.63497e+00
-3.817000E-005,-1.03738e+01,-8.63497e+00
-3.814000E-005,-1.07758e+01,-8.63497e+00
-3.811000E-005,-1.03738e+01,-8.63497e+00
-3.808000E-005,-1.03738e+01,-8.43396e+00
-3.805000E-005,-1.07758e+01,-8.63497e+00
-3.802000E-005,-1.03738e+01,-8.43396e+00
-3.799000E-005,-1.03738e+01,-8.63497e+00
-3.796000E-005,-1.03738e+01,-8.43396e+00
-3.793000E-005,-1.03738e+01,-8.43396e+00
-3.790000E-005,-1.03738e+01,-8.63497e+00
-3.787000E-005,-1.07758e+01,-8.63497e+00
-3.784000E-005,-1.07758e+01,-8.43396e+00
-3.781000E-005,-1.03738e+01,-8.43396e+00
-3.778000E-005,-1.07758e+01,-8.63497e+00
-3.775000E-005,-1.03738e+01,-8.63497e+00
-3.772000E-005,-9.97176e+00,-8.63497e+00
-3.769000E-005,-1.03738e+01,-8.63497e+00
-3.766000E-005,-1.03738e+01,-8.63497e+00
-3.763000E-005,-1.03738e+01,-8.43396e+00
-3.760000E-005,-1.03738e+01,-8.63497e+00
-3.757000E-005,-1.07758e+01,-8.63497e+00
-3.754000E-005,-1.03738e+01,-8.63497e+00
-3.751000E-005,-1.03738e+01,-8.63497e+00
-3.748000E-005,-1.03738e+01,-8.43396e+00
-3.745000E-005,-1.03738e+01,-8.43396e+00
-3.742000E-005,-9.97176e+00,-8.63497e+00
-3.739000E-005,-1.03738e+01,-8.63497e+00
-3.736000E-005,-1.03738e+01,-8.43396e+00
-3.733000E-005,-1.03738e+01,-8.43396e+00
-3.730000E-005,-9.97176e+00,-8.43396e+00
-3.727000E-005,-1.03738e+01,-8.43396e+00
-3.724000E-005,-9.97176e+00,-8.43396e+00
-3.721000E-005,-1.07758e+01,-8.43396e+00
-3.718000E-005,-1.03738e+01,-8.43396e+00
-3.715000E-005,-1.03738e+01,-8.63497e+00
-3.712000E-005,-1.03738e+01,-8.43396e+00
-3.709000E-005,-1.03738e+01,-8.63497e+00
-3.706000E-005,-1.03738e+01,-8.63497e+00
-3.703000E-005,-1.03738e+01,-8.43396e+00
-3.700000E-005,-1.03738e+01,-8.63497e+00
-3.697000E-005,-1.03738e+01,-8.63497e+00
-3.694000E-005,-1.03738e+01,-8.43396e+00
-3.691000E-005,-1.03738e+01,-8.63497e+00
-3.688000E-005,-9.97176e+00,-8.43396e+00
-3.685000E-005,-1.07758e+01,-8.63497e+00
-3.682000E-005,-1.03738e+01,-8.43396e+00
-3.679000E-005,-9.97176e+00,-8.43396e+00
-3.676000E-005,-1.03738e+01,-8.43396e+00
-3.673000E-005,-1.03738e+01,-8.63497e+00
-3.670000E-005,-1.03738e+01,-8.63497e+00
-3.667000E-005,-1.07758e+01,-8.43396e+00
-3.664000E-005,-1.03738e+01,-8.43396e+00
-3.661000E-005,-1.03738e+01,-8.43396e+00
-3.658000E-005,-1.03738e+01,-8.63497e+00
-3.655000E-005,-1.03738e+01,-8.63497e+00
-3.652000E-005,-1.03738e+01,-8.43396e+00
-3.649000E-005,-1.03738e+01,-8.43396e+00
-3.646000E-005,-1.03738e+01,-8.63497e+00
-3.643000E-005,-1.07758e+01,-8.63497e+00
-3.640000E-005,-1.07758e+01,-8.43396e+00
-3.637000E-005,-1.03738e+01,-8.43396e+00
-3.634000E-005,-1.03738e+01,-8.63497e+00
-3.631000E-005,-1.03738e+01,-8.43396e+00
-3.628000E-005,-1.07758e+01,-8.63497e+00
-3.625000E-005,-1.03738e+01,-8.43396e+00
-3.622000E-005,-1.03738e+01,-8.43396e+00
-3.619000E-005,-1.03738e+01,-8.43396e+00
-3.616000E-005,-1.07758e+01,-8.43396e+00
-3.613000E-005,-9.97176e+00,-8.43396e+00
-3.610000E-005,-1.03738e+01,-8.43396e+00
-3.607000E-005,-1.03738e+01,-8.43396e+00
-3.604000E-005,-1.03738e+01,-8.43396e+00
-3.601000E-005,-1.03738e+01,-8.23296e+00
-3.598000E-005,-1.03738e+01,-8.43396e+00
-3.595000E-005,-1.07758e+01,-8.63497e+00
-3.592000E-005,-1.03738e+01,-8.43396e+00
-3.589000E-005,-1.03738e+01,-8.43396e+00
-3.586000E-005,-1.07758e+01,-8.63497e+00
-3.583000E-005,-1.03738e+01,-8.43396e+00
-3.580000E-005,-9.97176e+00,-8.43396e+00
-3.577000E-005,-1.03738e+01,-8.43396e+00
-3.574000E-005,-1.03738e+01,-8.43396e+00
-3.571000E-005,-1.03738e+01,-8.63497e+00
-3.568000E-005,-9.97176e+00,-8.43396e+00
-3.565000E-005,-1.07758e+01,-8.63497e+00
-3.562000E-005,-1.03738e+01,-8.63497e+00
-3.559000E-005,-1.03738e+01,-8.63497e+00
-3.556000E-005,-1.03738e+01,-8.43396e+00
-3.553000E-005,-1.03738e+01,-8.23296e+00
-3.550000E-005,-1.03738e+01,-8.43396e+00
-3.547000E-005,-1.03738e+01,-8.63497e+00
-3.544000E-005,-1.07758e+01,-8.43396e+00
-3.541000E-005,-1.07758e+01,-8.43396e+00
-3.538000E-005,-1.03738e+01,-8.43396e+00
-3.535000E-005,-1.03738e+01,-8.43396e+00
-3.532000E-005,-1.03738e+01,-8.43396e+00
-3.529000E-005,-1.03738e+01,-8.63497e+00
-3.526000E-005,-1.03738e+01,-8.63497e+00
-3.523000E-005,-9.97176e+00,-8.43396e+00
-3.520000E-005,-1.03738e+01,-8.63497e+00
-3.517000E-005,-1.07758e+01,-8.63497e+00
-3.514000E-005,-9.97176e+00,-8.43396e+00
-3.511000E-005,-1.03738e+01,-8.43396e+00
-3.508000E-005,-1.03738e+01,-8.43396e+00
-3.505000E-005,-1.03738e+01,-8.43396e+00
-3.502000E-005,-1.03738e+01,-8.43396e+00
-3.499000E-005,-1.03738e+01,-8.43396e+00
-3.496000E-005,-1.03738e+01,-8.43396e+00
-3.493000E-005,-9.97176e+00,-8.23296e+00
-3.490000E-005,-1.03738e+01,-8.63497e+00
-3.487000E-005,-9.97176e+00,-8.43396e+00
-3.484000E-005,-1.03738e+01,-8.43396e+00
-3.481000E-005,-1.03738e+01,-8.43396e+00
-3.478000E-005,-1.03738e+01,-8.43396e+00
-3.475000E-005,-1.07758e+01,-8.43396e+00
-3.472000E-005,-1.07758e+01,-8.43396e+00
-3.469000E-005,-1.03738e+01,-8.43396e+00
-3.466000E-005,-1.03738e+01,-8.43396e+00
-3.463000E-005,-1.03738e+01,-8.43396e+00
-3.460000E-005,-1.03738e+01,-8.43396e+00
-3.457000E-005,-1.03738e+01,-8.43396e+00
-3.454000E-005,-1.03738e+01,-8.43396e+00
-3.451000E-005,-1.03738e+01,-8.43396e+00
-3.448000E-005,-1.03738e+01,-8.43396e+00
-3.445000E-005,-1.03738e+01,-8.43396e+00
-3.442000E-005,-1.03738e+01,-8.43396e+00
-3.439000E-005,-1.03738e+01,-8.43396e+00
-3.436000E-005,-1.03738e+01,-8.43396e+00
-3.433000E-005,-1.03738e+01,-8.43396e+00
-3.430000E-005,-9.97176e+00,-8.43396e+00
-3.427000E-005,-9.97176e+00,-8.23296e+00
-3.424000E-005,-1.03738e+01,-8.43396e+00
-3.421000E-005,-1.03738e+01,-8.23296e+00
-3.418000E-005,-9.97176e+00,-8.43396e+00
-3.415000E-005,-1.03738e+01,-8.43396e+00
-3.412000E-005,-1.03738e+01,-8.43396e+00
-3.409000E-005,-1.03738e+01,-8.43396e+00
-3.406000E-005,-9.97176e+00,-8.43396e+00
-3.403000E-005,-9.97176e+00,-8.43396e+00
-3.400000E-005,-1.03738e+01,-8.43396e+00
-3.397000E-005,-1.07758e+01,-8.43396e+00
-3.394000E-005,-9.97176e+00,-8.43396e+00
-3.391000E-005,-9.97176e+00,-8.23296e+00
-3.388000E-005,-9.97176e+00,-8.43396e+00
-3.385000E-005,-1.03738e+01,-8.63497e+00
-3.382000E-005,-9.97176e+00,-8.43396e+00
-3.379000E-005,-1.03738e+01,-8.43396e+00
-3.376000E-005,-9.97176e+00,-8.43396e+00
-3.373000E-005,-1.03738e+01,-8.43396e+00
-3.370000E-005,-1.03738e+01,-8.23296e+00
-3.367000E-005,-9.97176e+00,-8.43396e+00
-3.364000E-005,-9.97176e+00,-8.43396e+00
-3.361000E-005,-1.03738e+01,-8.43396e+00
-3.358000E-005,-9.97176e+00,-8.43396e+00
-3.355000E-005,-9.97176e+00,-8.43396e+00
-3.352000E-005,-1.03738e+01,-8.43396e+00
-3.349000E-005,-9.97176e+00,-8.43396e+00
-3.346000E-005,-9.97176e+00,-8.43396e+00
-3.343000E-005,-1.03738e+01,-8.43396e+00
-3.340000E-005,-1.03738e+01,-8.43396e+00
-3.337000E-005,-1.03738e+01,-8.23296e+00
-3.334000E-005,-1.03738e+01,-8.43396e+00
-3.331000E-005,-1.03738e+01,-8.23296e+00
-3.328000E-005,-1.03738e+01,-8.43396e+00
-3.325000E-005,-1.03738e+01,-8.23296e+00
-3.322000E-005,-1.03738e+01,-8.23296e+00
-3.319000E-005,-1.03738e+01,-8.23296e+00
-3.316000E-005,-9.97176e+00,-8.23296e+00
-3.313000E-005,-9.97176e+00,-8.43396e+00
-3.310000E-005,-1.03738e+01,-8.23296e+00
-3.307000E-005,-1.03738e+01,-8.43396e+00
-3.304000E-005,-9.97176e+00,-8.23296e+00
-3.301000E-005,-9.97176e+00,-8.23296e+00
-3.298000E-005,-1.03738e+01,-8.23296e+00
-3.295000E-005,-1.03738e+01,-8.23296e+00
-3.292000E-005,-1.03738e+01,-8.23296e+00
-3.289000E-005,-1.03738e+01,-8.43396e+00
-3.286000E-005,-1.03738e+01,-8.43396e+00
-3.283000E-005,-9.97176e+00,-8.23296e+00
-3.280000E-005,-9.97176e+00,-8.43396e+00
-3.277000E-005,-9.97176e+00,-8.23296e+00
-3.274000E-005,-9.97176e+00,-8.43396e+00
-3.271000E-005,-1.03738e+01,-8.23296e+00
-3.268000E-005,-1.03738e+01,-8.43396e+00
-3.265000E-005,-9.97176e+00,-8.43396e+00
-3.262000E-005,-9.97176e+00,-8.43396e+00
-3.259000E-005,-1.03738e+01,-8.23296e+00
-3.256000E-005,-9.97176e+00,-8.43396e+00
-3.253000E-005,-1.03738e+01,-8.23296e+00
-3.250000E-005,-1.03738e+01,-8.43396e+00
-3.247000E-005,-1.03738e+01,-8.43396e+00
-3.244000E-005,-9.97176e+00,-8.23296e+00
-3.241000E-005,-9.97176e+00,-8.23296e+00
-3.238000E-005,-1.03738e+01,-8.23296e+00
-3.235000E-005,-1.03738e+01,-8.23296e+00
-3.232000E-005,-9.97176e+00,-8.43396e+00
-3.229000E-005,-1.03738e+01,-8.23296e+00
-3.226000E-005,-9.97176e+00,-8.23296e+00
-3.223000E-005,-9.97176e+00,-8.43396e+00
-3.220000E-005,-9.97176e+00,-8.43396e+00
-3.217000E-005,-9.97176e+00,-8.23296e+00
-3.214000E-005,-1.03738e+01,-8.23296e+00
-3.211000E-005,-1.03738e+01,-8.43396e+00
-3.208000E-005,-1.03738e+01,-8.43396e+00
-3.205000E-005,-1.03738e+01,-8.23296e+00
-3.202000E-005,-1.03738e+01,-8.43396e+00
-3.199000E-005,-9.97176e+00,-8.23296e+00
-3.196000E-005,-9.97176e+00,-8.23296e+00
-3.193000E-005,-9.97176e+00,-8.23296e+00
-3.190000E-005,-1.03738e+01,-8.23296e+00
-3.187000E-005,-9.97176e+00,-8.43396e+00
-3.184000E-005,-1.03738e+01,-8.23296e+00
-3.181000E-005,-9.97176e+00,-8.43396e+00
-3.178000E-005,-1.03738e+01,-8.23296e+00
-3.175000E-005,-9.97176e+00,-8.23296e+00
-3.172000E-005,-9.97176e+00,-8.23296e+00
-3.169000E-005,-9.97176e+00,-8.03195e+00
-3.166000E-005,-9.97176e+00,-8.23296e+00
-3.163000E-005,-9.97176e+00,-8.23296e+00
-3.160000E-005,-9.97176e+00,-8.23296e+00
-3.157000E-005,-9.97176e+00,-8.23296e+00
-3.154000E-005,-9.97176e+00,-8.23296e+00
-3.151000E-005,-1.03738e+01,-8.23296e+00
-3.148000E-005,-9.97176e+00,-8.23296e+00
-3.145000E-005,-1.03738e+01,-8.23296e+00
-3.142000E-005,-1.07758e+01,-8.03195e+00
-3.139000E-005,-1.03738e+01,-8.43396e+00
-3.136000E-005,-9.97176e+00,-8.23296e+00
-3.133000E-005,-9.97176e+00,-8.23296e+00
-3.130000E-005,-9.97176e+00,-8.23296e+00
-3.127000E-005,-9.97176e+00,-8.23296e+00
-3.124000E-005,-1.03738e+01,-8.23296e+00
-3.121000E-005,-9.97176e+00,-8.03195e+00
-3.118000E-005,-9.97176e+00,-8.23296e+00
-3.115000E-005,-9.97176e+00,-8.23296e+00
-3.112000E-005,-9.97176e+00,-8.23296e+00
-3.109000E-005,-9.97176e+00,-8.23296e+00
-3.106000E-005,-9.97176e+00,-8.23296e+00
-3.103000E-005,-9.97176e+00,-8.23296e+00
